place_id,category_id,group,category,subcategory,is_primary,classification_method,classification_confidence
OSM_way_631087962,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_670451940,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_673096986,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_673096992,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_674228542,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_677038212,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_677419454,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_680054168,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_680054170,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_way_680093668,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_683639731,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_690132854,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_way_743192131,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_743192138,CAT014,recreation,amusement,theme_park,True,osm_rule,high
OSM_way_810254595,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_848445049,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_930811432,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_930811446,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_960040681,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_960040971,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_960043474,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962486868,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962902112,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962922519,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_968860032,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_971390941,CAT015,recreation,amusement,water_park,True,osm_rule,high
OSM_way_1014268122,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1049831208,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1099289106,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1108576026,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1108576027,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1108576028,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1120130935,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1120484211,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1122517334,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1123723059,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1126747036,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1126747039,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1174302224,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1177961777,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1181235376,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1182814986,CAT014,recreation,amusement,theme_park,True,osm_rule,high
OSM_way_1189319843,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1195550420,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_way_1196350223,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1197972995,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1212465852,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1236492835,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1239303028,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1252774078,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1394124221,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1431165034,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1460535517,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1461311678,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1461311679,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1461793547,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1482249422,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249423,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249424,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249427,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249428,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249443,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1482249448,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1494115173,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_relation_18623673,CAT014,recreation,amusement,theme_park,True,osm_rule,high
OSM_relation_19191948,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_relation_19465353,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_relation_19672610,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_relation_19902805,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_relation_20057203,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_relation_20402110,CAT004,natural,coastal,beach,True,osm_rule,high
OSM_node_880247538,CAT011,culture,museum,museum,True,osm_rule,high
OSM_node_4712782090,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5141145956,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5935726738,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_7104497585,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_7140198186,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_7578148686,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_8904957855,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_8904978669,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_8905199659,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_9753429129,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_10178512817,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_10709724109,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_10709724110,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_10709724409,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_10709738008,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_10709738009,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_10709738705,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_11338749963,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_11658766669,CAT017,scenic,viewpoint,viewpoint,True,osm_rule,high
OSM_node_11660330982,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_11751890825,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_11762489951,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12319043888,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_12558264080,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12558264081,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12558264082,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12558264083,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12559047222,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12854695786,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_12917551044,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12943075469,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12943075470,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12943075471,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12943075472,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_12943075473,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_13017414156,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_13092431347,CAT017,scenic,viewpoint,viewpoint,True,osm_rule,high
OSM_node_13136636652,CAT001,natural,landscape,mountain,True,osm_rule,high
OSM_node_13137984762,CAT008,heritage,historical,archaeological_site,True,osm_rule,high
OSM_node_13138516171,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_13155026034,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_13233020194,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_13233020195,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_14026398175,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_480700931,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_480702434,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_579334144,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_579336298,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_616917021,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_628663071,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_683663737,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_696980063,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_696985321,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_696996710,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_697056215,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_697059788,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_805149874,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_806865818,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_808726355,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962675095,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962675181,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962685567,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962686041,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_962696786,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964403946,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964404613,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964405859,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964410226,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964415366,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_964416658,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964418689,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964418766,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964418770,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964419144,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964419440,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964419534,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964421097,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964421328,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964421429,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_964423632,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_969300127,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_991888050,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1019349488,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1031531069,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1031531070,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1031554896,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1031554897,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1031554898,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1031554900,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1063227185,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1063227186,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1174779020,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1174779021,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1174779031,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1174779032,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1175814553,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1188968967,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1191966049,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1228551913,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1317382716,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1327195096,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1330926081,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1331423729,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1334808109,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1344686062,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1349895594,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1349895595,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1366620313,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1370492448,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1387818588,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1395755634,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1415665789,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1415901265,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1416025498,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1416432466,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1417694194,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_way_1420763744,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1427623601,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1427623603,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1429017730,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1429205645,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1429539973,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1431136784,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1431670325,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1433034842,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1442165949,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1443021489,CAT011,culture,museum,museum,True,osm_rule,high
OSM_way_1464859132,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1465123428,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1466037193,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_way_1475055095,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1489171253,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_way_1491058619,CAT007,heritage,historical,ruins,True,osm_rule,high
OSM_way_1519326479,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_relation_13244915,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_1274538648,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_1749371775,CAT011,culture,museum,museum,True,osm_rule,high
OSM_node_2797512242,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_3226328921,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_4319342389,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_4443409292,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_4600449293,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5059604711,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_5358502323,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5358515324,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5358515326,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5358515922,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5360350621,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5361240624,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_5586197821,CAT017,scenic,viewpoint,viewpoint,True,osm_rule,high
OSM_node_5599799421,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_5608311323,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_6373563060,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_7324276966,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_7579341085,CAT018,other,attraction,general_attraction,True,osm_rule,high
OSM_node_8246429601,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_8789672620,CAT006,heritage,historical,monument,True,osm_rule,high
OSM_node_9163828570,CAT013,recreation,park,public_park,True,osm_rule,high
OSM_node_9959156018,CAT018,other,attraction,general_attraction,True,osm_rule,high
